name,owned,id,start_date,end_date,year
Ricky Barnes,0.84,98,2016-11-03,2016-11-06,2016
Aaron Baddeley,0.84,98,2016-11-03,2016-11-06,2016
Richy Werenski,0.84,98,2016-11-03,2016-11-06,2016
Peter Malnati,0.84,98,2016-11-03,2016-11-06,2016
Vijay Singh,0.84,98,2016-11-03,2016-11-06,2016
Cody Gribble,0.84,98,2016-11-03,2016-11-06,2016
Johnson Wagner,0.84,98,2016-11-03,2016-11-06,2016
Webb Simpson,0.84,98,2016-11-03,2016-11-06,2016
David Hearn,0.84,98,2016-11-03,2016-11-06,2016
Vaughn Taylor,0.84,98,2016-11-03,2016-11-06,2016
Kelly Kraft,0.84,98,2016-11-03,2016-11-06,2016
Troy Merritt,0.84,98,2016-11-03,2016-11-06,2016
Danny Lee,0.84,98,2016-11-03,2016-11-06,2016
Jon Curran,0.84,98,2016-11-03,2016-11-06,2016
Jamie Lovemark,0.84,98,2016-11-03,2016-11-06,2016
Sung Kang,0.84,98,2016-11-03,2016-11-06,2016
Dominic Bozzelli,0.84,98,2016-11-03,2016-11-06,2016
Martin Laird,0.84,98,2016-11-03,2016-11-06,2016
Spencer Levin,0.84,98,2016-11-03,2016-11-06,2016
Shawn Stefani,0.84,98,2016-11-03,2016-11-06,2016
Michael Thompson,0.78,98,2016-11-03,2016-11-06,2016
Ken Duke,0.78,98,2016-11-03,2016-11-06,2016
Davis Love,0.78,98,2016-11-03,2016-11-06,2016
Smylie Kaufman,0.78,98,2016-11-03,2016-11-06,2016
J.J. Spaun,0.78,98,2016-11-03,2016-11-06,2016
Martin Flores,0.78,98,2016-11-03,2016-11-06,2016
Aaron Wise,0.78,98,2016-11-03,2016-11-06,2016
Graham DeLaet,0.78,98,2016-11-03,2016-11-06,2016
Seamus Power,0.78,98,2016-11-03,2016-11-06,2016
Mark Hubbard,0.78,98,2016-11-03,2016-11-06,2016
Ryan Moore,0.78,98,2016-11-03,2016-11-06,2016
Kevin Streelman,0.78,98,2016-11-03,2016-11-06,2016
Blayne Barber,0.78,98,2016-11-03,2016-11-06,2016
Luke List,0.78,98,2016-11-03,2016-11-06,2016
Bobby Wyatt,0.78,98,2016-11-03,2016-11-06,2016
Rod Pampling,0.78,98,2016-11-03,2016-11-06,2016
Geoff Ogilvy,0.78,98,2016-11-03,2016-11-06,2016
Stewart Cink,0.78,98,2016-11-03,2016-11-06,2016
Jason Bohn,0.78,98,2016-11-03,2016-11-06,2016
Matt Every,0.78,98,2016-11-03,2016-11-06,2016
J.J. Henry,0.78,98,2016-11-03,2016-11-06,2016
Kevin Tway,0.78,98,2016-11-03,2016-11-06,2016
Nick Taylor,0.78,98,2016-11-03,2016-11-06,2016
William McGirt,0.78,98,2016-11-03,2016-11-06,2016
James Hahn,0.78,98,2016-11-03,2016-11-06,2016
Seung-Yul Noh,0.78,98,2016-11-03,2016-11-06,2016
Steve Marino,0.78,98,2016-11-03,2016-11-06,2016
Lee McCoy,0.78,98,2016-11-03,2016-11-06,2016
Robert Streb,0.78,98,2016-11-03,2016-11-06,2016
Brett Stegmaier,0.78,98,2016-11-03,2016-11-06,2016
Pat Perez,0.78,98,2016-11-03,2016-11-06,2016
Hiroshi Iwata,0.78,98,2016-11-03,2016-11-06,2016
David Lingmerth,0.78,98,2016-11-03,2016-11-06,2016
Xander Schauffele,0.78,98,2016-11-03,2016-11-06,2016
Patton Kizzire,0.78,98,2016-11-03,2016-11-06,2016
Kyle Reifers,0.78,98,2016-11-03,2016-11-06,2016
Charley Hoffman,0.78,98,2016-11-03,2016-11-06,2016
Nicholas Lindheim,0.78,98,2016-11-03,2016-11-06,2016
Morgan Hoffmann,0.78,98,2016-11-03,2016-11-06,2016
Billy Horschel,0.78,98,2016-11-03,2016-11-06,2016
Cheng-Tsung Pan,0.78,98,2016-11-03,2016-11-06,2016
Stuart Appleby,0.78,98,2016-11-03,2016-11-06,2016
Cameron Tringale,0.78,98,2016-11-03,2016-11-06,2016
Tony Finau,0.78,98,2016-11-03,2016-11-06,2016
Keegan Bradley,0.78,98,2016-11-03,2016-11-06,2016
Greg Owen,0.78,98,2016-11-03,2016-11-06,2016
Fabian Gomez,0.78,98,2016-11-03,2016-11-06,2016
John Senden,0.78,98,2016-11-03,2016-11-06,2016
Brooks Koepka,0.78,98,2016-11-03,2016-11-06,2016
Jason Kokrak,0.78,98,2016-11-03,2016-11-06,2016
Jimmy Walker,0.78,98,2016-11-03,2016-11-06,2016
Chris Kirk,0.78,98,2016-11-03,2016-11-06,2016
Bryce Molder,0.78,98,2016-11-03,2016-11-06,2016
Bryson DeChambeau,0.78,98,2016-11-03,2016-11-06,2016
Daniel Summerhays,0.78,98,2016-11-03,2016-11-06,2016
Wesley Bryan,0.78,98,2016-11-03,2016-11-06,2016
Jim Herman,0.78,98,2016-11-03,2016-11-06,2016
Boo Weekley,0.78,98,2016-11-03,2016-11-06,2016
Alex Cejka,0.78,98,2016-11-03,2016-11-06,2016
Brian Harman,0.78,98,2016-11-03,2016-11-06,2016
Brian Gay,0.72,98,2016-11-03,2016-11-06,2016
Lucas Glover,0.72,98,2016-11-03,2016-11-06,2016
Zack Sucher,0.72,98,2016-11-03,2016-11-06,2016
Graeme McDowell,0.72,98,2016-11-03,2016-11-06,2016
Miguel Angel Carballo,0.72,98,2016-11-03,2016-11-06,2016
Steven Bowditch,0.72,98,2016-11-03,2016-11-06,2016
Scott Stallings,0.72,98,2016-11-03,2016-11-06,2016
Julian Etulain,0.72,98,2016-11-03,2016-11-06,2016
Ben Crane,0.72,98,2016-11-03,2016-11-06,2016
Cameron Smith,0.72,98,2016-11-03,2016-11-06,2016
Patrick Rodgers,0.72,98,2016-11-03,2016-11-06,2016
Ollie Schniederjans,0.72,98,2016-11-03,2016-11-06,2016
Hunter Mahan,0.72,98,2016-11-03,2016-11-06,2016
Russell Henley,0.72,98,2016-11-03,2016-11-06,2016
Grayson Murray,0.66,98,2016-11-03,2016-11-06,2016
Carl Pettersson,0.66,98,2016-11-03,2016-11-06,2016
Jon Rahm,48.66,99,2016-11-10,2016-11-13,2016
Scott Piercy,36.6,99,2016-11-10,2016-11-13,2016
Tony Finau,35.76,99,2016-11-10,2016-11-13,2016
Ryo Ishikawa,24.24,99,2016-11-10,2016-11-13,2016
Chris Kirk,20.76,99,2016-11-10,2016-11-13,2016
Jamie Lovemark,18.6,99,2016-11-10,2016-11-13,2016
Cody Gribble,17.58,99,2016-11-10,2016-11-13,2016
Webb Simpson,15.96,99,2016-11-10,2016-11-13,2016
Kevin Streelman,15.6,99,2016-11-10,2016-11-13,2016
Johnson Wagner,14.4,99,2016-11-10,2016-11-13,2016
Alex Cejka,14.4,99,2016-11-10,2016-11-13,2016
Billy Horschel,12.72,99,2016-11-10,2016-11-13,2016
Grayson Murray,11.52,99,2016-11-10,2016-11-13,2016
Ryan Blaum,10.68,99,2016-11-10,2016-11-13,2016
Luke List,10.68,99,2016-11-10,2016-11-13,2016
Patrick Rodgers,10.62,99,2016-11-10,2016-11-13,2016
Keegan Bradley,10.32,99,2016-11-10,2016-11-13,2016
Jason Bohn,10.32,99,2016-11-10,2016-11-13,2016
Robert Garrigus,10.2,99,2016-11-10,2016-11-13,2016
Harris English,9.48,99,2016-11-10,2016-11-13,2016
Charley Hoffman,7.98,99,2016-11-10,2016-11-13,2016
Wesley Bryan,7.8,99,2016-11-10,2016-11-13,2016
Martin Laird,7.44,99,2016-11-10,2016-11-13,2016
Adam Hadwin,7.44,99,2016-11-10,2016-11-13,2016
Trey Mullinax,7.44,99,2016-11-10,2016-11-13,2016
Derek Fathauer,6.42,99,2016-11-10,2016-11-13,2016
Harold Varner,6.12,99,2016-11-10,2016-11-13,2016
Charles Howell,5.76,99,2016-11-10,2016-11-13,2016
Michael Kim,5.76,99,2016-11-10,2016-11-13,2016
Ben Martin,5.64,99,2016-11-10,2016-11-13,2016
Bryson DeChambeau,5.4,99,2016-11-10,2016-11-13,2016
Danny Lee,4.98,99,2016-11-10,2016-11-13,2016
Cameron Smith,4.08,99,2016-11-10,2016-11-13,2016
Bud Cauley,3.42,99,2016-11-10,2016-11-13,2016
Graham DeLaet,3.24,99,2016-11-10,2016-11-13,2016
Ryan Brehm,2.88,99,2016-11-10,2016-11-13,2016
Morgan Hoffmann,2.64,99,2016-11-10,2016-11-13,2016
Chez Reavie,2.52,99,2016-11-10,2016-11-13,2016
Jason Kokrak,2.46,99,2016-11-10,2016-11-13,2016
Brian Harman,2.04,99,2016-11-10,2016-11-13,2016
Kyle Reifers,2.04,99,2016-11-10,2016-11-13,2016
Cameron Tringale,2.04,99,2016-11-10,2016-11-13,2016
Seung-Yul Noh,2.04,99,2016-11-10,2016-11-13,2016
Fabian Gomez,2.04,99,2016-11-10,2016-11-13,2016
David Hearn,1.86,99,2016-11-10,2016-11-13,2016
Martin Flores,1.68,99,2016-11-10,2016-11-13,2016
Graeme McDowell,1.62,99,2016-11-10,2016-11-13,2016
Ricky Barnes,1.56,99,2016-11-10,2016-11-13,2016
Tyrone Van Aswegen,1.56,99,2016-11-10,2016-11-13,2016
Zac Blair,1.56,99,2016-11-10,2016-11-13,2016
Pat Perez,1.2,99,2016-11-10,2016-11-13,2016
Ernie Els,1.2,99,2016-11-10,2016-11-13,2016
Brian Gay,1.02,99,2016-11-10,2016-11-13,2016
Shawn Stefani,1.02,99,2016-11-10,2016-11-13,2016
John Huh,1.02,99,2016-11-10,2016-11-13,2016
Anirban Lahiri,0.96,99,2016-11-10,2016-11-13,2016
Boo Weekley,0.96,99,2016-11-10,2016-11-13,2016
Cheng-Tsung Pan,0.96,99,2016-11-10,2016-11-13,2016
Hudson Swafford,0.96,99,2016-11-10,2016-11-13,2016
Andres Gonzales,0.96,99,2016-11-10,2016-11-13,2016
Kyle Stanley,0.96,99,2016-11-10,2016-11-13,2016
Aaron Wise,0.96,99,2016-11-10,2016-11-13,2016
Will MacKenzie,0.96,99,2016-11-10,2016-11-13,2016
Vaughn Taylor,0.96,99,2016-11-10,2016-11-13,2016
Chris Stroud,0.96,99,2016-11-10,2016-11-13,2016
Greg Chalmers,0.9,99,2016-11-10,2016-11-13,2016
Jim Furyk,0.9,99,2016-11-10,2016-11-13,2016
Brett Stegmaier,0.9,99,2016-11-10,2016-11-13,2016
K.J. Choi,0.9,99,2016-11-10,2016-11-13,2016
Rory Sabbatini,0.9,99,2016-11-10,2016-11-13,2016
Jon Curran,0.9,99,2016-11-10,2016-11-13,2016
Gary Woodland,0.9,99,2016-11-10,2016-11-13,2016
Scott Brown,0.9,99,2016-11-10,2016-11-13,2016
Carlos Ortiz,0.9,99,2016-11-10,2016-11-13,2016
Luke Donald,0.9,99,2016-11-10,2016-11-13,2016
Si Woo Kim,0.9,99,2016-11-10,2016-11-13,2016
Nick Taylor,0.9,99,2016-11-10,2016-11-13,2016
Jerry Kelly,0.9,99,2016-11-10,2016-11-13,2016
Mark Wilson,0.9,99,2016-11-10,2016-11-13,2016
Chad Campbell,0.9,99,2016-11-10,2016-11-13,2016
Jhonattan Vegas,0.9,99,2016-11-10,2016-11-13,2016
Russell Knox,0.9,99,2016-11-10,2016-11-13,2016
Steve Marino,0.9,99,2016-11-10,2016-11-13,2016
Sung Kang,0.9,99,2016-11-10,2016-11-13,2016
JT Poston,0.9,99,2016-11-10,2016-11-13,2016
Spencer Levin,0.9,99,2016-11-10,2016-11-13,2016
Richy Werenski,0.9,99,2016-11-10,2016-11-13,2016
Ken Duke,0.9,99,2016-11-10,2016-11-13,2016
Marc Leishman,0.9,99,2016-11-10,2016-11-13,2016
Ian Poulter,0.9,99,2016-11-10,2016-11-13,2016
Seamus Power,0.9,99,2016-11-10,2016-11-13,2016
Emiliano Grillo,0.9,99,2016-11-10,2016-11-13,2016
Matt Every,0.84,99,2016-11-10,2016-11-13,2016
Stewart Cink,0.84,99,2016-11-10,2016-11-13,2016
Hunter Mahan,0.84,99,2016-11-10,2016-11-13,2016
Ollie Schniederjans,0.84,99,2016-11-10,2016-11-13,2016
Camilo Villegas,0.84,99,2016-11-10,2016-11-13,2016
Miguel Angel Carballo,0.84,99,2016-11-10,2016-11-13,2016
Billy Hurley,0.84,99,2016-11-10,2016-11-13,2016
Mackenzie Hughes,0.84,99,2016-11-10,2016-11-13,2016
Nicholas Lindheim,0.84,99,2016-11-10,2016-11-13,2016
Mark Hubbard,0.84,99,2016-11-10,2016-11-13,2016
Michael Thompson,0.84,99,2016-11-10,2016-11-13,2016
Brian Stuard,0.84,99,2016-11-10,2016-11-13,2016
J.J. Henry,0.84,99,2016-11-10,2016-11-13,2016
Jim Herman,0.84,99,2016-11-10,2016-11-13,2016
Peter Malnati,0.84,99,2016-11-10,2016-11-13,2016
Jonas Blixt,0.84,99,2016-11-10,2016-11-13,2016
John Peterson,0.84,99,2016-11-10,2016-11-13,2016
Bob Estes,0.78,99,2016-11-10,2016-11-13,2016
Kevin Tway,0.78,99,2016-11-10,2016-11-13,2016
Angel Cabrera,0.78,99,2016-11-10,2016-11-13,2016
Carl Pettersson,0.78,99,2016-11-10,2016-11-13,2016
Steven Bowditch,0.78,99,2016-11-10,2016-11-13,2016
Ben Crane,0.78,99,2016-11-10,2016-11-13,2016
Steven Alker,0.78,99,2016-11-10,2016-11-13,2016
Zack Sucher,0.78,99,2016-11-10,2016-11-13,2016
Scott Stallings,0.78,99,2016-11-10,2016-11-13,2016
Julian Etulain,0.78,99,2016-11-10,2016-11-13,2016
Matthew NeSmith,0.78,99,2016-11-10,2016-11-13,2016
J.J. Spaun,0.36,99,2016-11-10,2016-11-13,2016
Dominic Bozzelli,0.36,99,2016-11-10,2016-11-13,2016
Charles Howell,16.08,100,2016-11-17,2016-11-20,2016
Harris English,14.7,100,2016-11-17,2016-11-20,2016
Kevin Streelman,13.68,100,2016-11-17,2016-11-20,2016
Cody Gribble,13.62,100,2016-11-17,2016-11-20,2016
Ryan Blaum,13.5,100,2016-11-17,2016-11-20,2016
Billy Horschel,13.5,100,2016-11-17,2016-11-20,2016
Johnson Wagner,13.26,100,2016-11-17,2016-11-20,2016
Jim Furyk,13.08,100,2016-11-17,2016-11-20,2016
Webb Simpson,12.6,100,2016-11-17,2016-11-20,2016
Chris Kirk,11.94,100,2016-11-17,2016-11-20,2016
Jason Bohn,11.82,100,2016-11-17,2016-11-20,2016
Jamie Lovemark,11.04,100,2016-11-17,2016-11-20,2016
Si Woo Kim,10.8,100,2016-11-17,2016-11-20,2016
Xander Schauffele,10.44,100,2016-11-17,2016-11-20,2016
Hudson Swafford,9.66,100,2016-11-17,2016-11-20,2016
William McGirt,9.6,100,2016-11-17,2016-11-20,2016
John Huh,9.6,100,2016-11-17,2016-11-20,2016
Luke List,8.64,100,2016-11-17,2016-11-20,2016
Patton Kizzire,8.64,100,2016-11-17,2016-11-20,2016
Trey Mullinax,7.98,100,2016-11-17,2016-11-20,2016
Kyle Stanley,6.72,100,2016-11-17,2016-11-20,2016
Wesley Bryan,6.48,100,2016-11-17,2016-11-20,2016
Robert Garrigus,5.82,100,2016-11-17,2016-11-20,2016
Russell Henley,5.82,100,2016-11-17,2016-11-20,2016
Patrick Rodgers,5.34,100,2016-11-17,2016-11-20,2016
Ben Martin,4.98,100,2016-11-17,2016-11-20,2016
Michael Kim,4.8,100,2016-11-17,2016-11-20,2016
Lucas Glover,4.74,100,2016-11-17,2016-11-20,2016
Jason Kokrak,4.62,100,2016-11-17,2016-11-20,2016
Anirban Lahiri,4.26,100,2016-11-17,2016-11-20,2016
Kyle Reifers,4.2,100,2016-11-17,2016-11-20,2016
Brian Harman,4.08,100,2016-11-17,2016-11-20,2016
Bryson DeChambeau,3.84,100,2016-11-17,2016-11-20,2016
Ryan Brehm,3.72,100,2016-11-17,2016-11-20,2016
Bud Cauley,3,100,2016-11-17,2016-11-20,2016
Jim Herman,2.76,100,2016-11-17,2016-11-20,2016
Ian Poulter,2.64,100,2016-11-17,2016-11-20,2016
Morgan Hoffmann,2.34,100,2016-11-17,2016-11-20,2016
Chad Campbell,2.04,100,2016-11-17,2016-11-20,2016
Luke Donald,1.86,100,2016-11-17,2016-11-20,2016
Cameron Tringale,1.8,100,2016-11-17,2016-11-20,2016
Seung-Yul Noh,1.8,100,2016-11-17,2016-11-20,2016
Tyrone Van Aswegen,1.68,100,2016-11-17,2016-11-20,2016
Seamus Power,1.62,100,2016-11-17,2016-11-20,2016
Martin Flores,1.62,100,2016-11-17,2016-11-20,2016
Cheng-Tsung Pan,1.62,100,2016-11-17,2016-11-20,2016
Chris Stroud,1.56,100,2016-11-17,2016-11-20,2016
Bryce Molder,1.44,100,2016-11-17,2016-11-20,2016
Zac Blair,1.38,100,2016-11-17,2016-11-20,2016
Ricky Barnes,1.38,100,2016-11-17,2016-11-20,2016
Nick Taylor,1.26,100,2016-11-17,2016-11-20,2016
Peter Malnati,1.14,100,2016-11-17,2016-11-20,2016
Mackenzie Hughes,1.08,100,2016-11-17,2016-11-20,2016
Ernie Els,1.08,100,2016-11-17,2016-11-20,2016
Greg Owen,0.96,100,2016-11-17,2016-11-20,2016
Mark Wilson,0.9,100,2016-11-17,2016-11-20,2016
Brian Gay,0.9,100,2016-11-17,2016-11-20,2016
Matt Kuchar,0.84,100,2016-11-17,2016-11-20,2016
Brett Stegmaier,0.84,100,2016-11-17,2016-11-20,2016
Richy Werenski,0.84,100,2016-11-17,2016-11-20,2016
Matt Jones,0.84,100,2016-11-17,2016-11-20,2016
Jon Curran,0.84,100,2016-11-17,2016-11-20,2016
Ken Duke,0.84,100,2016-11-17,2016-11-20,2016
Kevin Kisner,0.84,100,2016-11-17,2016-11-20,2016
Roberto Castro,0.84,100,2016-11-17,2016-11-20,2016
Boo Weekley,0.84,100,2016-11-17,2016-11-20,2016
Jonathan Byrd,0.84,100,2016-11-17,2016-11-20,2016
Cameron Percy,0.84,100,2016-11-17,2016-11-20,2016
Brett Drewitt,0.84,100,2016-11-17,2016-11-20,2016
Will MacKenzie,0.84,100,2016-11-17,2016-11-20,2016
Zach Johnson,0.84,100,2016-11-17,2016-11-20,2016
Bill Haas,0.84,100,2016-11-17,2016-11-20,2016
Brandon Hagy,0.84,100,2016-11-17,2016-11-20,2016
Stewart Cink,0.84,100,2016-11-17,2016-11-20,2016
Robert Streb,0.84,100,2016-11-17,2016-11-20,2016
Steve Marino,0.84,100,2016-11-17,2016-11-20,2016
Troy Merritt,0.84,100,2016-11-17,2016-11-20,2016
D.J. Trahan,0.78,100,2016-11-17,2016-11-20,2016
Chesson Hadley,0.78,100,2016-11-17,2016-11-20,2016
Derek Ernst,0.78,100,2016-11-17,2016-11-20,2016
Brandt Snedeker,0.78,100,2016-11-17,2016-11-20,2016
John Merrick,0.78,100,2016-11-17,2016-11-20,2016
Tom Hoge,0.78,100,2016-11-17,2016-11-20,2016
Brendon De Jonge,0.78,100,2016-11-17,2016-11-20,2016
Scott Langley,0.78,100,2016-11-17,2016-11-20,2016
Andres Gonzales,0.78,100,2016-11-17,2016-11-20,2016
K.J. Choi,0.78,100,2016-11-17,2016-11-20,2016
Tim Herron,0.78,100,2016-11-17,2016-11-20,2016
Sung Kang,0.78,100,2016-11-17,2016-11-20,2016
Michael Thompson,0.78,100,2016-11-17,2016-11-20,2016
Camilo Villegas,0.78,100,2016-11-17,2016-11-20,2016
Miguel Angel Carballo,0.78,100,2016-11-17,2016-11-20,2016
JT Poston,0.78,100,2016-11-17,2016-11-20,2016
Brian Campbell,0.78,100,2016-11-17,2016-11-20,2016
Tommy Gainey,0.78,100,2016-11-17,2016-11-20,2016
Spencer Levin,0.78,100,2016-11-17,2016-11-20,2016
Kevin Chappell,0.78,100,2016-11-17,2016-11-20,2016
Davis Love,0.78,100,2016-11-17,2016-11-20,2016
Whee Kim,0.78,100,2016-11-17,2016-11-20,2016
Henrik Norlander,0.78,100,2016-11-17,2016-11-20,2016
Stuart Appleby,0.78,100,2016-11-17,2016-11-20,2016
Rory Sabbatini,0.78,100,2016-11-17,2016-11-20,2016
D.A. Points,0.78,100,2016-11-17,2016-11-20,2016
Steve Wheatcroft,0.72,100,2016-11-17,2016-11-20,2016
Steven Alker,0.72,100,2016-11-17,2016-11-20,2016
Julian Etulain,0.72,100,2016-11-17,2016-11-20,2016
Jonathan Randolph,0.72,100,2016-11-17,2016-11-20,2016
Matt Every,0.72,100,2016-11-17,2016-11-20,2016
Steven Bowditch,0.72,100,2016-11-17,2016-11-20,2016
Ollie Schniederjans,0.72,100,2016-11-17,2016-11-20,2016
Zack Sucher,0.72,100,2016-11-17,2016-11-20,2016
Andres Romero,0.72,100,2016-11-17,2016-11-20,2016
Hunter Mahan,0.72,100,2016-11-17,2016-11-20,2016
Jason Gore,0.72,100,2016-11-17,2016-11-20,2016
Chad Collins,0.72,100,2016-11-17,2016-11-20,2016
Scott Stallings,0.72,100,2016-11-17,2016-11-20,2016
Jonas Blixt,0.72,100,2016-11-17,2016-11-20,2016
Tyler Aldridge,0.72,100,2016-11-17,2016-11-20,2016
Kelly Kraft,0.72,100,2016-11-17,2016-11-20,2016
Brian Stuard,0.72,100,2016-11-17,2016-11-20,2016
Blayne Barber,0.72,100,2016-11-17,2016-11-20,2016
Mark Hubbard,0.72,100,2016-11-17,2016-11-20,2016
Tim Wilkinson,0.72,100,2016-11-17,2016-11-20,2016
Nicholas Lindheim,0.72,100,2016-11-17,2016-11-20,2016
Ben Crane,0.72,100,2016-11-17,2016-11-20,2016
Sam Saunders,0.72,100,2016-11-17,2016-11-20,2016
Ryan Armour,0.72,100,2016-11-17,2016-11-20,2016
Michael Johnson,0.72,100,2016-11-17,2016-11-20,2016
George McNeill,0.66,100,2016-11-17,2016-11-20,2016
Carl Pettersson,0.66,100,2016-11-17,2016-11-20,2016
Brad Fritsch,0.66,100,2016-11-17,2016-11-20,2016
Zach Wright,0.66,100,2016-11-17,2016-11-20,2016
Hiroshi Iwata,0.66,100,2016-11-17,2016-11-20,2016
Heath Slocum,0.66,100,2016-11-17,2016-11-20,2016
Kevin Tway,0.36,100,2016-11-17,2016-11-20,2016
Dominic Bozzelli,0.3,100,2016-11-17,2016-11-20,2016
Bobby Wyatt,0.3,100,2016-11-17,2016-11-20,2016
J.J. Spaun,0.3,100,2016-11-17,2016-11-20,2016
Vijay Singh,0.3,100,2016-11-17,2016-11-20,2016
Brandt Snedeker,85.9,101,2016-12-01,2016-12-04,2016
Zach Johnson,85.9,101,2016-12-01,2016-12-04,2016
Brooks Koepka,85.9,101,2016-12-01,2016-12-04,2016
Russell Knox,85.9,101,2016-12-01,2016-12-04,2016
Matt Kuchar,85.9,101,2016-12-01,2016-12-04,2016
Emiliano Grillo,85.9,101,2016-12-01,2016-12-04,2016
Jimmy Walker,43.56,101,2016-12-01,2016-12-04,2016
Bubba Watson,6.9,101,2016-12-01,2016-12-04,2016
Jordan Spieth,6.54,101,2016-12-01,2016-12-04,2016
Rickie Fowler,6.42,101,2016-12-01,2016-12-04,2016
Hideki Matsuyama,6.42,101,2016-12-01,2016-12-04,2016
J.B. Holmes,6.3,101,2016-12-01,2016-12-04,2016
Henrik Stenson,6.24,101,2016-12-01,2016-12-04,2016
Patrick Reed,6.18,101,2016-12-01,2016-12-04,2016
Louis Oosthuizen,6.06,101,2016-12-01,2016-12-04,2016
Justin Rose,5.88,101,2016-12-01,2016-12-04,2016
Dustin Johnson,5.88,101,2016-12-01,2016-12-04,2016
Tiger Woods,5.1,101,2016-12-01,2016-12-04,2016
Ryan Moore,85.9,102,2017-01-05,2017-01-08,2017
Brendan Steele,82.14,102,2017-01-05,2017-01-08,2017
Tony Finau,80.64,102,2017-01-05,2017-01-08,2017
Cody Gribble,63.6,102,2017-01-05,2017-01-08,2017
Russell Knox,45.66,102,2017-01-05,2017-01-08,2017
William McGirt,44.28,102,2017-01-05,2017-01-08,2017
Brandt Snedeker,39.84,102,2017-01-05,2017-01-08,2017
Jhonattan Vegas,31.62,102,2017-01-05,2017-01-08,2017
Si Woo Kim,30.9,102,2017-01-05,2017-01-08,2017
Dustin Johnson,27.3,102,2017-01-05,2017-01-08,2017
Bubba Watson,27.3,102,2017-01-05,2017-01-08,2017
Jordan Spieth,25.74,102,2017-01-05,2017-01-08,2017
Hideki Matsuyama,25.02,102,2017-01-05,2017-01-08,2017
Patrick Reed,23.7,102,2017-01-05,2017-01-08,2017
Charley Hoffman,22.26,102,2017-01-05,2017-01-08,2017
Jimmy Walker,18.12,102,2017-01-05,2017-01-08,2017
Aaron Baddeley,17.34,102,2017-01-05,2017-01-08,2017
Billy Hurley,16.74,102,2017-01-05,2017-01-08,2017
Fabian Gomez,16.32,102,2017-01-05,2017-01-08,2017
James Hahn,12.36,102,2017-01-05,2017-01-08,2017
Jim Herman,11.88,102,2017-01-05,2017-01-08,2017
Mackenzie Hughes,4.8,102,2017-01-05,2017-01-08,2017
Pat Perez,4.56,102,2017-01-05,2017-01-08,2017
Brian Stuard,3.6,102,2017-01-05,2017-01-08,2017
Justin Thomas,3.54,102,2017-01-05,2017-01-08,2017
Vaughn Taylor,3.42,102,2017-01-05,2017-01-08,2017
Jason Day,3.42,102,2017-01-05,2017-01-08,2017
Jason Dufner,3.36,102,2017-01-05,2017-01-08,2017
Daniel Berger,3.36,102,2017-01-05,2017-01-08,2017
Branden Grace,3.3,102,2017-01-05,2017-01-08,2017
Rod Pampling,3.06,102,2017-01-05,2017-01-08,2017
Greg Chalmers,2.88,102,2017-01-05,2017-01-08,2017
Scott Piercy,26.28,103,2017-01-12,2017-01-15,2017
Kevin Na,24.84,103,2017-01-12,2017-01-15,2017
Charles Howell,24.54,103,2017-01-12,2017-01-15,2017
Kevin Kisner,24.42,103,2017-01-12,2017-01-15,2017
Bill Haas,22.86,103,2017-01-12,2017-01-15,2017
Keegan Bradley,16.8,103,2017-01-12,2017-01-15,2017
Harris English,16.74,103,2017-01-12,2017-01-15,2017
Ryan Blaum,15.84,103,2017-01-12,2017-01-15,2017
Billy Horschel,14.22,103,2017-01-12,2017-01-15,2017
Tony Finau,14.22,103,2017-01-12,2017-01-15,2017
Marc Leishman,14.04,103,2017-01-12,2017-01-15,2017
Chris Kirk,13.14,103,2017-01-12,2017-01-15,2017
Cody Gribble,12.84,103,2017-01-12,2017-01-15,2017
Gary Woodland,11.94,103,2017-01-12,2017-01-15,2017
Webb Simpson,11.82,103,2017-01-12,2017-01-15,2017
Hudson Swafford,11.76,103,2017-01-12,2017-01-15,2017
Jamie Lovemark,11.7,103,2017-01-12,2017-01-15,2017
Robert Streb,11.58,103,2017-01-12,2017-01-15,2017
John Huh,11.22,103,2017-01-12,2017-01-15,2017
Russell Henley,10.98,103,2017-01-12,2017-01-15,2017
Luke List,10.5,103,2017-01-12,2017-01-15,2017
Jason Bohn,10.44,103,2017-01-12,2017-01-15,2017
Johnson Wagner,10.14,103,2017-01-12,2017-01-15,2017
Branden Grace,10.08,103,2017-01-12,2017-01-15,2017
Russell Knox,9.36,103,2017-01-12,2017-01-15,2017
Smylie Kaufman,8.82,103,2017-01-12,2017-01-15,2017
Harold Varner,8.82,103,2017-01-12,2017-01-15,2017
Wesley Bryan,8.58,103,2017-01-12,2017-01-15,2017
Xander Schauffele,8.52,103,2017-01-12,2017-01-15,2017
Brandt Snedeker,8.46,103,2017-01-12,2017-01-15,2017
Trey Mullinax,8.22,103,2017-01-12,2017-01-15,2017
Chad Campbell,8.04,103,2017-01-12,2017-01-15,2017
William McGirt,8.04,103,2017-01-12,2017-01-15,2017
Anirban Lahiri,7.98,103,2017-01-12,2017-01-15,2017
Derek Fathauer,7.98,103,2017-01-12,2017-01-15,2017
Brian Harman,7.92,103,2017-01-12,2017-01-15,2017
Stewart Cink,7.68,103,2017-01-12,2017-01-15,2017
Zach Johnson,7.56,103,2017-01-12,2017-01-15,2017
